transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
45272,3/17/2023,11:31:40,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
45273,3/17/2023,11:33:05,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
45274,3/17/2023,11:33:05,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
45275,3/17/2023,11:33:58,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
45276,3/17/2023,11:36:51,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
45277,3/17/2023,11:36:51,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
45278,3/17/2023,11:38:13,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
45279,3/17/2023,11:38:28,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
45280,3/17/2023,11:40:15,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
45281,3/17/2023,11:41:19,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
45282,3/17/2023,11:48:54,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
45283,3/17/2023,11:49:12,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
45284,3/17/2023,11:50:50,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
45285,3/17/2023,11:52:32,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
45286,3/17/2023,11:53:13,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
45287,3/17/2023,11:53:13,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
45288,3/17/2023,11:55:04,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
45289,3/17/2023,11:56:32,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
45290,3/17/2023,11:56:32,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
45291,3/17/2023,11:57:01,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
45292,3/17/2023,11:58:44,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
45293,3/17/2023,11:58:47,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
45294,3/17/2023,12:03:34,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
45295,3/17/2023,12:03:34,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
45296,3/17/2023,12:03:34,1,8,Hell's Kitchen,2,18,Coffee beans,House blend Beans,Our Old Time Diner Blend
45297,3/17/2023,12:03:40,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
45298,3/17/2023,12:08:33,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
45299,3/17/2023,12:09:49,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
45300,3/17/2023,12:11:30,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
45301,3/17/2023,12:20:54,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
45302,3/17/2023,12:23:16,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
45303,3/17/2023,12:25:32,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
45304,3/17/2023,12:27:24,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
45305,3/17/2023,12:27:40,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
45306,3/17/2023,12:27:40,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
45307,3/17/2023,12:27:57,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
45308,3/17/2023,12:33:36,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
45309,3/17/2023,12:41:51,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
45310,3/17/2023,12:42:39,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
45311,3/17/2023,12:43:04,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
45312,3/17/2023,12:43:47,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
45313,3/17/2023,12:44:40,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
45314,3/17/2023,12:44:40,1,5,Lower Manhattan,81,28,Branded,Clothing,I Need My Bean! T-shirt
45315,3/17/2023,12:45:56,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
45316,3/17/2023,12:46:47,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
45317,3/17/2023,12:50:57,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
45318,3/17/2023,12:51:41,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
45319,3/17/2023,12:52:19,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
45320,3/17/2023,12:54:28,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
45321,3/17/2023,12:54:42,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
45322,3/17/2023,12:55:16,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
45323,3/17/2023,12:55:16,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
45324,3/17/2023,12:56:11,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
45325,3/17/2023,13:02:58,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
45326,3/17/2023,13:02:58,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
45327,3/17/2023,13:06:22,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
45328,3/17/2023,13:06:39,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
45329,3/17/2023,13:15:11,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
45330,3/17/2023,13:15:11,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
45331,3/17/2023,13:16:48,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
45332,3/17/2023,13:16:48,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
45333,3/17/2023,13:16:52,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
45334,3/17/2023,13:17:15,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
45335,3/17/2023,13:18:52,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
45336,3/17/2023,13:19:33,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
45337,3/17/2023,13:19:33,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
45338,3/17/2023,13:23:32,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
45339,3/17/2023,13:26:01,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
45340,3/17/2023,13:39:01,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
45341,3/17/2023,13:39:01,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
45342,3/17/2023,13:39:25,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
45343,3/17/2023,13:42:15,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
45344,3/17/2023,13:43:59,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
45345,3/17/2023,13:43:59,1,3,Astoria,83,14,Branded,Housewares,I Need My Bean! Latte cup
45346,3/17/2023,13:44:54,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
45347,3/17/2023,13:45:49,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
45348,3/17/2023,13:47:11,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
45349,3/17/2023,13:47:11,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
45350,3/17/2023,13:51:57,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
45351,3/17/2023,13:53:11,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
45352,3/17/2023,13:53:11,1,8,Hell's Kitchen,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend
45353,3/17/2023,13:54:23,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
45354,3/17/2023,13:55:37,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
45355,3/17/2023,13:57:04,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
45356,3/17/2023,13:57:04,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
45357,3/17/2023,13:59:32,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
45358,3/17/2023,13:59:44,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
45359,3/17/2023,14:03:50,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
45360,3/17/2023,14:04:27,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
45361,3/17/2023,14:05:19,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
45362,3/17/2023,14:08:25,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
45363,3/17/2023,14:11:39,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
45364,3/17/2023,14:15:54,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
45365,3/17/2023,14:21:52,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
45366,3/17/2023,14:21:52,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
45367,3/17/2023,14:24:01,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
45368,3/17/2023,14:29:40,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
45369,3/17/2023,14:30:06,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
45370,3/17/2023,14:30:06,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
45371,3/17/2023,14:32:03,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
45372,3/17/2023,14:35:55,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
45373,3/17/2023,14:37:44,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
45374,3/17/2023,14:43:31,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
45375,3/17/2023,14:43:31,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
45376,3/17/2023,14:45:55,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
45377,3/17/2023,15:02:24,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
45378,3/17/2023,15:03:11,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
45379,3/17/2023,15:07:39,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
45380,3/17/2023,15:09:12,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
45381,3/17/2023,15:12:01,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
45382,3/17/2023,15:24:45,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
45383,3/17/2023,15:30:42,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
45384,3/17/2023,15:31:27,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
45385,3/17/2023,15:35:12,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
45386,3/17/2023,15:36:25,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
45387,3/17/2023,15:39:51,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
45388,3/17/2023,15:39:51,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
45389,3/17/2023,15:39:57,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
45390,3/17/2023,15:39:57,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
45391,3/17/2023,15:42:01,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
45392,3/17/2023,15:44:34,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
45393,3/17/2023,15:46:14,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
45394,3/17/2023,15:46:14,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
45395,3/17/2023,15:47:16,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
45396,3/17/2023,15:47:42,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
45397,3/17/2023,15:49:19,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
45398,3/17/2023,15:49:19,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
45399,3/17/2023,15:49:50,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
45400,3/17/2023,15:49:50,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
45401,3/17/2023,15:50:50,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
45402,3/17/2023,15:52:24,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
45403,3/17/2023,15:56:48,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
45404,3/17/2023,15:57:30,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
45405,3/17/2023,15:58:56,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
45406,3/17/2023,16:03:44,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
45407,3/17/2023,16:05:04,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
45408,3/17/2023,16:05:04,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
45409,3/17/2023,16:07:43,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
45410,3/17/2023,16:09:59,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
45411,3/17/2023,16:09:59,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
45412,3/17/2023,16:10:14,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
45413,3/17/2023,16:11:05,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
45414,3/17/2023,16:15:32,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
45415,3/17/2023,16:15:32,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
45416,3/17/2023,16:16:29,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
45417,3/17/2023,16:17:33,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
45418,3/17/2023,16:18:38,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
45419,3/17/2023,16:19:36,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
45420,3/17/2023,16:21:32,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
45421,3/17/2023,16:24:04,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
45422,3/17/2023,16:24:04,1,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup
45423,3/17/2023,16:26:19,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
45424,3/17/2023,16:31:02,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
45425,3/17/2023,16:35:12,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
45426,3/17/2023,16:35:54,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
45427,3/17/2023,16:38:14,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
45428,3/17/2023,16:39:59,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
45429,3/17/2023,16:39:59,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
45430,3/17/2023,16:39:59,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
45431,3/17/2023,16:43:45,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
45432,3/17/2023,16:45:25,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
45433,3/17/2023,16:45:25,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
45434,3/17/2023,16:45:25,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
45435,3/17/2023,16:49:27,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
45436,3/17/2023,16:49:46,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
45437,3/17/2023,16:49:46,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
45438,3/17/2023,16:50:12,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
45439,3/17/2023,16:50:12,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
45440,3/17/2023,16:52:04,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
45441,3/17/2023,16:52:04,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
45442,3/17/2023,17:01:00,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
45443,3/17/2023,17:01:00,1,3,Astoria,6,21,Coffee beans,Gourmet Beans,Ethiopia
45444,3/17/2023,17:06:43,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
45445,3/17/2023,17:06:43,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
45446,3/17/2023,17:12:05,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
45447,3/17/2023,17:16:27,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
45448,3/17/2023,17:17:16,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
45449,3/17/2023,17:17:16,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
45450,3/17/2023,17:19:18,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
45451,3/17/2023,17:20:00,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
45452,3/17/2023,17:24:18,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
45453,3/17/2023,17:25:05,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
45454,3/17/2023,17:31:16,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
45455,3/17/2023,17:31:16,1,3,Astoria,82,12,Branded,Housewares,I Need My Bean! Diner mug
45456,3/17/2023,17:32:02,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
45457,3/17/2023,17:33:02,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
45458,3/17/2023,17:41:53,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
45459,3/17/2023,17:44:09,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
45460,3/17/2023,17:44:50,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
45461,3/17/2023,17:46:08,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
45462,3/17/2023,17:50:15,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
45463,3/17/2023,17:52:34,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
45464,3/17/2023,17:52:34,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
45465,3/17/2023,17:52:36,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
45466,3/17/2023,17:54:58,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
45467,3/17/2023,18:01:40,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
45468,3/17/2023,18:01:40,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
45469,3/17/2023,18:08:24,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
45470,3/17/2023,18:09:20,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
45471,3/17/2023,18:11:06,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
45472,3/17/2023,18:11:06,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
45473,3/17/2023,18:15:15,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
45474,3/17/2023,18:15:15,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
45475,3/17/2023,18:16:34,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
45476,3/17/2023,18:16:44,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
45477,3/17/2023,18:18:50,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
45478,3/17/2023,18:23:08,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
45479,3/17/2023,18:23:42,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
45480,3/17/2023,18:24:43,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
45481,3/17/2023,18:24:43,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
45482,3/17/2023,18:28:46,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
45483,3/17/2023,18:28:56,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
45484,3/17/2023,18:30:16,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
45485,3/17/2023,18:32:44,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
45486,3/17/2023,18:37:37,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
45487,3/17/2023,18:46:31,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
45488,3/17/2023,18:49:31,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
45489,3/17/2023,18:51:15,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
45490,3/17/2023,18:54:08,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
45491,3/17/2023,19:00:52,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
45492,3/17/2023,19:00:52,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
45493,3/17/2023,19:08:57,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
45494,3/17/2023,19:08:57,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
45495,3/17/2023,19:08:57,1,3,Astoria,81,28,Branded,Clothing,I Need My Bean! T-shirt
45496,3/17/2023,19:09:58,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
45497,3/17/2023,19:17:39,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
45498,3/17/2023,19:43:33,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
45499,3/17/2023,19:50:24,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
45500,3/17/2023,19:52:16,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
45501,3/17/2023,19:53:53,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
45502,3/18/2023,06:00:14,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
45503,3/18/2023,06:00:26,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
45504,3/18/2023,06:02:08,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
45505,3/18/2023,06:02:51,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
45506,3/18/2023,06:02:51,1,5,Lower Manhattan,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic
45507,3/18/2023,06:07:19,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
45508,3/18/2023,06:11:22,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
